v_true,a_true,t_true,v_est,a_est,t_est,v_bias,a_bias,t_bias,v_squared_error,a_squared_error,t_squared_error
1.470637447888987,1.3635820544246844,0.4466391150928183,0.6701618837314851,1.2643181908070016,0.484035784034009,0.8004755641575019,0.0992638636176828,-0.0373966689411907,0.6407611288132709,0.009853314620309932,0.0013985108478970173
1.416869979528872,1.2165830910650244,0.3972748747158833,1.342160921019569,1.0328823760319261,0.42567690637638966,0.07470905850930287,0.18370071503309826,-0.028402031660506366,0.00558144342334644,0.033745952703671575,0.000806675402444406
1.3194655050099124,1.9350322630616983,0.4616571879219079,1.2357949883324215,1.777984696556464,0.6873406756322733,0.08367051667749092,0.15704756650523422,-0.2256834877103654,0.007000755361078287,0.024663938145215964,0.05093303662511465
0.5896935719293228,1.984836271127644,0.4073143585555917,0.8804865940194242,2.4954662481638503,0.41642665882831054,-0.2907930220901014,-0.5106299770362064,-0.00911230027271881,0.08456058169629418,0.2607429734479967,8.303401626019129e-05
0.9215194767253764,1.88121630223941,0.20963207447562682,0.8003925003287651,1.7320181792688758,0.3345951383053607,0.1211269763966113,0.14919812297053414,-0.12496306382973388,0.01467174441098523,0.022260079897930628,0.015615767321714144
0.7805914006782642,1.9873024865004205,0.3712763937327431,1.0516996047630425,2.0892130864984724,0.44137763186107193,-0.2711082040847783,-0.10191059999805185,-0.0701012381283288,0.07349965832207381,0.010385770391962926,0.00491418358712466
0.6960027971863066,1.5600417216486413,0.21284827700377,0.8497841784343318,1.6313487545438203,-0.017925248063922594,-0.1537813812480252,-0.07130703289517903,0.23077352506769258,0.023648713218550478,0.005084692940314145,0.053256419872168934
1.8786564339388536,0.9448457290617267,0.4974650293258165,2.318260423896181,0.9477902286937451,0.48350046888695286,-0.4396039899573272,-0.0029444996320183714,0.013964560438863627,0.19325166798640184,8.670078082956325e-06,0.0001950089482506751
1.635229111543651,1.4542116051828358,0.2753260826503975,1.224157432445869,1.132447775405874,0.44651018000564907,0.411071679097782,0.32176382977696183,-0.17118409735525159,0.16897992535626985,0.10353196215273767,0.029303995187332253
1.7943578280688237,1.3837316648328934,0.15501509764183663,2.4299739062412473,0.9042173546361034,0.2002325916721153,-0.6356160781724236,0.47951431019679003,-0.045217494030278665,0.4040077988312925,0.22993397368350338,0.0020446217663782867
