v_true,a_true,t_true,v_est,a_est,t_est,v_bias,a_bias,t_bias,v_squared_error,a_squared_error,t_squared_error
1.5979100301780318,0.9988257728877605,0.21697561088076223,1.2380988374551019,0.887338115046045,0.26361766627138306,0.35981119272292994,0.11148765784171555,-0.04664205539062083,0.12946409440869744,0.01242949785103144,0.0021754813310617413
1.493681293204266,1.3255175516560764,0.3847984645920326,1.4872907707232013,1.1662824039072397,0.440127184097718,0.006390522481064753,0.15923514774883674,-0.05532871950568541,4.083877758099401e-05,0.025355832278593865,0.003061267202138813
1.9742728612699445,1.5731796616343017,0.3937841063264155,2.04046556994867,1.795453792548828,0.3560954544520374,-0.06619270867872529,-0.2222741309145264,0.03768865187437809,0.004381474682226594,0.04940578927380802,0.0014204344801080628
0.7742693779422494,1.5533987914078002,0.42739821763710195,0.5907000387595144,1.6411046107663547,0.4231470327942528,0.183569339182735,-0.08770581935855448,0.004251184842849143,0.033697702287986006,0.00769231074935539,1.807257256807029e-05
1.0665046440190147,1.7095350206852669,0.4229169676473219,1.0589863164261906,1.6379825012677631,0.42256939087687817,0.0075183275928241144,0.07155251941750373,0.0003475767704437249,5.652524979302044e-05,0.005119763034992249,1.2080961135208986e-07
1.519170844137451,1.081746975662745,0.3522633417672102,1.480479305475679,1.1716482959083159,0.3180077651644719,0.038691538661771885,-0.08990132024557096,0.034255576602738314,0.0014970351640153886,0.008082247381896708,0.0011734445283860726
1.687154117986114,1.8266205340877215,0.3567445503607357,1.483884721944168,1.6930598359989328,0.35459999278468396,0.20326939604194605,0.13356069808878868,0.0021445575760517532,0.04131844736725751,0.01783846007396456,4.5991271970009716e-06
0.9198344071007734,1.5196458593741997,0.18846598447832952,1.0496321580989305,1.4772769683615379,0.19493051599276828,-0.12979775099815716,0.042368891012661836,-0.006464531514438765,0.016847456164179608,0.0017951229256428169,4.179016770117195e-05
0.5994478198560256,1.4704972572689057,0.48306725171550435,0.33764872044163835,1.5128907436635333,0.5137670444016003,0.2617990994143872,-0.04239348639462759,-0.030699792686095906,0.0685387684541842,0.0017972076886914744,0.0009424772709692677
0.9066079489723625,0.5811984482971624,0.24480573398729222,0.8836960208508062,0.5780558152498834,0.2232983231906874,0.02291192812155629,0.00314263304727902,0.021507410796604814,0.000524956450247362,9.876142469850218e-06,0.00046256871917391335
1.456144284944884,0.8382746805646284,0.493093350370685,1.7447209177059209,0.888736643594552,0.46367887655358375,-0.28857663276103684,-0.05046196302992356,0.029414473817101272,0.08327647297569832,0.0025464097128333725,0.0008652112699369363
1.3234050353319875,1.7159108542935366,0.44545499130078403,1.5777972387629502,1.866170701043301,0.3811151298325478,-0.2543922034309627,-0.15025984674976445,0.06433986146823623,0.06471539316646031,0.022578021545262696,0.004139617773751828
1.6665429636673617,1.4151651539715548,0.25585454402204344,1.9877556439438626,1.4812881996523688,0.3587367877961631,-0.32121268027650096,-0.06612304568081395,-0.10288224377411964,0.10317758597041363,0.004372257170107008,0.01058475608399738
1.9893902806117676,1.7318115660235962,0.18114839445974226,2.0168604695842967,1.816467574915957,0.11523811826974334,-0.027470188972529064,-0.08465600889236069,0.06591027618999892,0.0007546112821864573,0.007166639841583452,0.004344164507441939
1.0901295080808528,1.4340783623653635,0.3500147535953618,0.7995369096011732,1.374060753763228,0.4062751903669404,0.29059259847967966,0.060017608602135564,-0.05626043677157855,0.08444405829117232,0.0036021133423191367,0.003165236745728788
1.7050170579522441,1.0140463897306615,0.344204484055287,2.1856714374230157,0.890303142429134,0.46117992137063585,-0.4806543794707716,0.12374324730152753,-0.11697543731534887,0.2310286325044325,0.015312391252726999,0.013683252935117114
1.28836458607526,1.4524580536433302,0.28984319965916866,0.933803564638666,1.4845674332548897,0.17490856970260582,0.35456102143659396,-0.03210937961155946,0.11493462995656284,0.12571351792216084,0.0010310122590392306,0.013209969163252032
0.6569204310476797,1.347936987632657,0.3500772820347443,0.9410194364112195,1.4731835576179204,0.35318190825172924,-0.2840990053635398,-0.1252465699852634,-0.0031046262169849292,0.08071224484855263,0.015686703293073482,9.638703947190153e-06
1.5077096872568265,1.8136624570309086,0.4606182476928976,1.4522545685374604,1.7299347362399509,0.5676132542458857,0.05545511871936615,0.0837277207909577,-0.1069950065529881,0.003075270192178994,0.007010331228848569,0.011447931427273968
1.91024883005452,0.9906105663229505,0.40030507284431815,1.861671505698256,1.0452489298456882,0.3780189847155853,0.04857732435626394,-0.054638363522737654,0.02228608812873284,0.0023597564416136738,0.002985350768442829,0.0004966697240816468
1.209746331768386,0.6104793764091085,0.44414404452904477,0.16423206984038086,0.6094026498859507,0.4364811631925547,1.0455142619280053,0.0010767265231578227,0.007662881336490068,1.0931000718948618,1.1593400056715332e-06,5.8719750377127816e-05
0.689729118184645,1.4336002329531563,0.11618834556072698,0.7530234219379173,1.2873444954651427,0.21355961469091073,-0.06329430375327227,0.14625573748801357,-0.09737126913018375,0.0040061688876114965,0.02139074074816274,0.009481164052022675
0.9506082525641746,0.6066220215020811,0.42767976483072445,1.0722226109684982,0.5773420575854755,0.4466663040765674,-0.12161435840432366,0.02927996391660559,-0.018986539245842926,0.01479005217009529,0.0008573162869577253,0.00036048867253393366
0.9600617423590018,1.7495358150232578,0.12995409569517558,0.9822833332256445,1.5785643102782567,0.1685089212220845,-0.02222159086664277,0.1709715047450011,-0.03855482552690892,0.0004937991006444614,0.029231255434769936,0.0014864745714103878
0.6145665384535819,0.8524489423086447,0.29383826047217343,0.8186769076458095,0.8927667333924633,0.2846072886988221,-0.20411036919222758,-0.04031779108381861,0.009230971773351304,0.041661042811787445,0.0016255242778784435,8.521083988040853e-05
0.9741029723662005,1.4199112591337184,0.382111371356496,1.196065509665213,1.2964151209787742,0.5505972018749673,-0.2219625372990126,0.1234961381549442,-0.16848583051847132,0.04926736796421556,0.015251296139185066,0.028387475085499044
1.688068100422908,1.7896936776064727,0.14369572747008375,1.7442612395160075,1.6880722408206776,0.12802309736236417,-0.05619313909309964,0.10162143678579505,0.015672630107719576,0.003157668881136443,0.010326916414409339,0.00024563133449339816
0.7836232837452501,0.5924136069950166,0.2297509122393398,0.9959678618226153,0.621545365202232,0.22735704081706704,-0.21234457807736518,-0.029131758207215475,0.002393871422272764,0.04509021983885424,0.0008486593362436661,5.730620386374227e-06
0.9394161721572436,0.5473942562873976,0.3745681600162244,1.340290030150788,0.6321750078912988,0.36473741210195365,-0.40087385799354447,-0.0847807516039012,0.009830747914270743,0.16069985002262846,0.007187775842522395,9.664360455393857e-05
1.138370618834767,0.928014002014046,0.496373380414439,1.2474730977060393,0.8806701248213948,0.5088065731396211,-0.10910247887127222,0.04734387719265121,-0.012433192725182063,0.011903350895856401,0.0022414427076328392,0.00015458428134152016
1.6018858919972256,1.0040182847890429,0.37597127542348907,2.1389326584563393,1.0272528069780136,0.4030970766356019,-0.5370467664591136,-0.023234522188970708,-0.027125801212112832,0.28841922936418973,0.0005398430213497721,0.000735809091399062
1.45750572948217,1.342499591680353,0.12973554950050123,1.1310207571236532,1.3709716666514207,0.05159105073118753,0.3264849723585168,-0.02847207497106763,0.0781444987693137,0.10659243717594148,0.0008106590531580957,0.0061065626879072705
